YEAR,COUNTY,PROJ_TYPE,FILING_DATE,CASE_NO,LESSEE,PROPERTY_ADDRESS,CITY,PARCEL_ID,PROP_TYPE,PROP_CODE,CONTACT,CONTACT_TITLE,EMAIL,EST_VALUE,RENT,PILOT_CITY,PILOT_COUNTY,LH_TAX,LEASE_BEGIN,LEASE_END,REPORTING_FLAG,SOURCE_NOTE
2023,,IDB,2023-09-27 00:00:00,,"BLUECROSS BLUESHIELD OF TENNESSEE, INC.",1 CAMERON HILL CIRCLE,Chattanooga,135N  B  00501,Real,ID04,NICKSON ODENY,FINANCIAL COORDINATOR,NICKSON_ODENY@BCBST.COM,100957048.0,5658837.0,609313.0,605874.0,,02/27/2008,02/27/2028,,
2023,,IDB,2023-09-27 00:00:00,,"BLUECROSS BLUESHIELD OF TENNESSEE, INC.",1 CAMERON HILL CIRCLE,Chattanooga,135N  B  00500,Real,ID04,NICKSON ODENY,FINANCIAL COORDINATOR,NICKSON_ODENY@BCBST.COM,90181678.0,5054856.0,437540.0,435070.0,,02/27/2008,02/27/2028,,
2023,,HED,2023-09-24 00:00:00,,CAMPBELL RIDGE APARTMENTS,NOF,Chattanooga,128 P N 003,Real,HE05,MISTI BAARSCH,DIRECTOR OF ACCOUNTING,MBAARSCH1@ALCOMGT.COM,776880.0,,28905.0,35103.0,,01/01/2022,12/31/2035,,
2023,,IDB,9/6/2023,,COCA-COLA BOTTLING COMPANY UNITED INC,6060 SHALLOWFORD RD,Chattanooga,1380 B 00103,Real,ID01,MATTHEW BALANCE,SENIOR TAX ACCOUNTANT,MATTHEWBALANCE@CCBCU.COM,47155700.0,,106101.0,129678.0,,04/23/2014,04/23/2026,,
2023,,IDB,9/6/2023,,COCA-COLA BOTTLING COMPANY UNITED INC,6060 SHALLOWFORD RD,Chattanooga,47001,Personal,ID01,MATTHEW BALANCE,SENIOR TAX ACCOUNTANT,MATTHEWBALANCE@CCBCU.COM,3551202.0,,5682.0,7102.0,,04/23/2014,04/23/2026,,
2023,,HED,2023-09-19 00:00:00,,ECG CHESTNUT LP,2120 CHESTNUT ST,Chattanooga,145KG001,Real,HE05,JENNA DANLEY,DIRECTOR OF COMPLIANCE,JDANLEY@ELMINGTONPM.COM,75840.0,,,,,12/19/2017,12/31/2033,,
2023,,IDB,2023-09-28 00:00:00,,"GESTAMP CHATTANOOGA II, LLC",7529 FERDINAND PIECH WAY,Chattanooga,048704P,Personal,ID01,KELLEN GIBSON,ACCOUNTANT,KGIBSON@US.GESTAMP.COM,13907497.0,,46938.0,67776.0,,12/09/2015,12/29/2026,,
2023,,IDB,2023-09-28 00:00:00,,"GESTAMP CHATTANOOGA II, LLC",7529 FERDINAND PIECH WAY,Chattanooga,13000134,Real,ID01,KELLEN GIBSON,ACCOUNTANT,KGIBSON@US.GESTAMP.COM,45589300.0,,205152.0,296230.0,,12/09/2015,12/29/2026,,
2023,,IDB,2023-09-28 00:00:00,,"GESTAMP CHATTANOOGA, LLC",4120 JERSEY PIKE,Chattanooga,138I A 003,Real,ID01,KELLEN GIBSON,ACCOUNTANT,KGIBSON@US.GESTAMP.COM,13625000.0,,61315.0,88536.0,,11/30/2015,12/28/2026,,
2023,,IDB,2023-09-28 00:00:00,,"GESTAMP CHATTANOOGA, LLC",3063 HICKORY VALLEY ROAD,Chattanooga,038692P,Personal,ID01,KELLEN GIBSON,ACCOUNTANT,KGIBSON@US.GESTAMP.COM,7072230.0,,30838.0,30664.0,,02/07/2010,12/28/2024,,
2023,,IDB,2023-09-28 00:00:00,,"GESTAMP CHATTANOOGA, LLC",3093 HICKORY VALLEY RD,Chattanooga,049271P,Personal,ID01,KELLEN GIBSON,ACCOUNTANT,KGIBSON@US.GESTAMP.COM,34749273.0,,117279.0,169345.0,,10/31/2015,12/28/2026,,
2023,,IDB,2023-09-28 00:00:00,,"GESTAMP CHATTANOOGA, LLC",3093 HICKORY VALLEY RD,Chattanooga,13000126,Real,ID01,KELLEN GIBSON,ACCOUNTANT,KGIBSON@US.GESTAMP.COM,13609500.0,3177815.0,61243.0,88432.0,,10/31/2015,12/28/2026,,
2023,,IDB,2023-09-28 00:00:00,,"GESTAMP CHATTANOOGA, LLC",4120 JERSEY PIKE,Chattanooga,048703P,Personal,ID01,KELLEN GIBSON,ACCOUNTANT,KGIBSON@US.GESTAMP.COM,24102593.0,,81346.0,117460.0,,11/30/2015,12/28/2026,,
2023,,IDB,2023-09-28 00:00:00,,"GESTAMP CHATTANOOGA, LLC",3063 HICKORY VALLEY ROAD,Chattanooga,130 00125,Real,ID01,KELLEN GIBSON,ACCOUNTANT,KGIBSON@US.GESTAMP.COM,80546000.0,1549069.0,468294.0,465651.0,,02/07/2010,12/28/2024,,
2023,,HED,2023-09-05 00:00:00,,HERITAGE-MACLELLAN APARTMENTS,721 BROAD ST,Chattanooga,145CBA005L000,Real,HE05,BRITTANY HARDY,PROPERTY OPERATIONS MANAGER,BHARDY@HLD-LLC.COM,1041800.0,,806.0,13025.0,,04/15/2016,04/14/2032,,
2023,,IDB,2023-09-29 00:00:00,,HOMESERVE USA CORP,7134 LEE HIGHWAY,Chattanooga,139 P C 007,Real,ID06,DAVID LIPSKY,TAX DIRECTOR,DAVID.LIPSKY@HOMESERVEUSA.COM,5521400.0,839918.0,,,,2017-12-18 00:00:00,2023-12-19 00:00:00,,
2023,,IDB,2023-09-29 00:00:00,,HOMESERVE USA CORP,7134 LEE HIGHWAY,Chattanooga,139 P C 007 P,Personal,ID06,DAVID LIPSKY,TAX DIRECTOR,DAVID.LIPSKY@HOMESERVEUSA.COM,2941404.0,839918.0,,,,2017-12-19 00:00:00,2023-12-19 00:00:00,,
2023,,IDB,2023-09-30 00:00:00,,MCKEE FOODS CORPORATION,10260 MCKEE DRIVE & 10638 APISON PIKE,Collegedale,10052016,Personal,ID01,BRYAN MATTICE,CONTROLLER,TYRA.COUDEN@MCKEE.COM,53763454.0,,145694.0,307223.0,,12/29/2017,12/28/2027,,
2023,,IDB,2023-09-30 00:00:00,,MCKEE FOODS CORPORATION,10260 MCKEE DRIVE,Collegedale,141033L000,Real,ID01,BRYAN MATTICE,CONTROLLER,TYRA.COUDEN@MCKEE.COM,5770560.0,,52126.0,109917.0,,12/29/2017,12/28/2027,,
2023,,IDB,2023-09-30 00:00:00,,MCKEE FOODS CORPORATION,10300 APISON PIKE,Collegedale,10058089,Personal,ID01,BRYAN MATTICE,CONTROLLER,TYRA.COUDEN@MCKEE.COM,13711671.0,,,14548.0,,01/01/2020,12/31/2034,,
2023,,IDB,2023-09-30 00:00:00,,MCKEE FOODS CORPORATION,10300 APISON PIKE,Collegedale,140 172 L000,Real,ID01,BRYAN MATTICE,CONTROLLER,TYRA.COUDEN@MCKEE.COM,715000.0,,,2893.0,,01/01/2020,12/31/2034,,
2023,,HED,2023-09-19 00:00:00,,PATTEN AFFORDABLE PARTNERS LP,1 EAST 11TH STRETT,Chattanooga,145 DX 007,Real,HE05,JENNA DANLEY,DIRECTOR OF COMPLIANCE,JDANLEY@ELMINGTONPM.COM,2878320.0,,,,,06/07/2019,12/31/2044,,
2023,,IDB,2023-09-11 00:00:00,,PROVIDENT LIFE & ACCIDENT INSURANCE CO,437 WALNUT STREET,Chattanooga,135M E 00100,Real,ID04,WATSON MARGIE,"FINANCIAL MANAGER, C&W",MWATSON2@UNUM.COM,12362160.0,,83445.0,82974.0,,02/26/2011,02/26/2026,,
2023,,IDB,2023-09-22 00:00:00,,SOUTHERN CHAMPION TRAY,2601 RIVERPORT ROAD,Chattanooga,127K A00129 000,Real,ID01,KEVIN CARDWELL,CORPORATE CONTROLLER,KEVIN.CARDWELL@SCTRAY.COM,40266300.0,,,,,01/29/2023,01/28/2058,,
2023,,HED,2023-09-25 00:00:00,,STANDIFER PLACE PROPERTIES LLC,2626 WALKER ROAD,Chattanooga,1022310,Personal,HE02,JOHN MCKINNEY,ACCOUNTING MANAGER,JMCKINNEY@NHCCARE.COM,2366902.0,,,,,01/01/2003,01/01/2052,,
2023,,HED,2023-09-25 00:00:00,,STANDIFER PLACE PROPERTIES LLC,2626 WALKER ROAD,Chattanooga,139 00302,Real,HE02,JOHN MCKINNEY,ACCOUNTING MANAGER,JMCKINNEY@NHCCARE.COM,16435172.0,,,,,01/01/2003,01/01/2052,,
2023,,HED,2023-09-14 00:00:00,,TSO CHATTANOOGA DEVELOPMENT LP,728 MARKET STREET,Chattanooga,145D AD 010 S000,Real,HE05,CORAL WAGNER,RESIDENTIAL PROPERTY MANAGER,CORAL@SIMPSONORG.COM,22403534.0,,,,,2015-10-17 00:00:00,2031-12-29 00:00:00,,
2023,,IDB,2023-09-29 00:00:00,,"VOLKSWAGEN GROUP OF AMERICA, INC.",8001 VOLKSWAGEN DRIVE,Chattanooga,130  00118  018,Real,ID01,HENNESSEY LORRAINE,TAX MANAGER,LORRAINE.HENNESSEY@VW.COM,656620447.0,,3009779.0,,,12/24/2009,12/31/2039,,
2023,,IDB,2023-09-29 00:00:00,,"VOLKSWAGEN GROUP OF AMERICA, INC.",8001 VOLKSWAGEN DRIVE,Chattanooga,1038312,Personal,ID01,HENNESSEY LORRAINE,TAX MANAGER,LORRAINE.HENNESSEY@VW.COM,980779794.0,,1603243.0,,,12/24/2009,12/31/2039,,
2023,,IDB,2023-09-26 00:00:00,,"WRIGLEY MANUFACTURING COMPANY, LLC",3200 JERSEY PIKE,Chattanooga,40153,Personal,ID01,MARK HEFFERAN,TAX AGENT,MARK.HEFFERAN@RYAN.COM,1424608.0,,,,,12/31/2010,12/31/2023,,
2023,,IDB,2023-09-26 00:00:00,,"WRIGLEY MANUFACTURING COMPANY, LLC",3200 JERSEY PIKE,Chattanooga,138 I A 00201,Real,ID01,MARK HEFFERAN,TAX AGENT,MARK.HEFFERAN@RYAN.COM,1894500.0,,,,,12/31/2010,12/31/2023,,
2023,,IDB,2023-09-29 00:00:00,,YANFENG US AUTOMOTIVE INTERIOR SYSTEMS,7463 BONNYSHIRE DR,Chattanooga,50278,Personal,ID01,TODD BARRON,AGENT,TBARRON@BARRONTAX.COM,9496198.0,,32050.0,46278.0,,05/15/2016,12/31/2030,,
2023,,IDB,2023-09-29 00:00:00,,YANFENG US AUTOMOTIVE INTERIOR SYSTEMS,7463 BONNYSHIRE DR,Chattanooga,129M D 011,Real,ID01,TODD BARRON,AGENT,TBARRON@BARRONTAX.COM,11701100.0,,52655.0,76031.0,,05/15/2016,12/31/2030,,
2024,,HED,2024-09-23 00:00:00,,APP BATTERY PARTNERS,NOF,Chattanooga,128 P N 003,Real,HE05,MISTI BAARSCH,DIRECTOR OF ACCOUNTING,MBAARSCH1@ALCOMGT.COM,776880.0,,28905.0,35103.0,,01/01/2022,12/31/2035,,
2024,,HED,2024-09-25 00:00:00,,BAYBERRY APARTMENTS,NOF,Chattanooga,146 D A009,Real,HE05,MISTI BAARSCH,DIRECTOR OF ACCOUNTING,MBAARSCH1@ALCOMGT.COM,2815400.0,,33005.0,62989.0,,02/15/2018,12/31/2032,,
2024,,IDB,2024-09-20 00:00:00,,"BLUECROSS BLUESHIELD OF TENNESSEE, INC.",1 CAMERON HILL CIRCLE,Chattanooga,135N  B  00502,Real,ID04,DANIEL TOOMBS,ACCOUNTANT,DANIEL_TOOMBS@BCBST.COM,861274.0,48057.0,4837.0,4810.0,,02/27/2008,02/27/2028,,
2024,,IDB,2024-09-20 00:00:00,,"BLUECROSS BLUESHIELD OF TENNESSEE, INC.",1 CAMERON HILL CIRCLE,Chattanooga,135N  B  00501,Real,ID04,DANIEL TOOMBS,ACCOUNTANT,DANIEL_TOOMBS@BCBST.COM,100957048.0,5633125.0,609313.0,605874.0,,02/27/2008,02/27/2028,,
2024,,IDB,2024-09-20 00:00:00,,"BLUECROSS BLUESHIELD OF TENNESSEE, INC.",1 CAMERON HILL CIRCLE,Chattanooga,135N  B  00500,Real,ID04,DANIEL TOOMBS,ACCOUNTANT,DANIEL_TOOMBS@BCBST.COM,90181678.0,5031889.0,437540.0,435070.0,,02/27/2008,02/27/2028,,
2024,,IDB,9/6/2024,,COCA-COLA BOTTLING COMPANY UNITED INC,6060 SHALLOWFORD RD,Chattanooga,1380 B 00103,Real,ID01,MATTHEW BALANCE,SENIOR TAX ACCOUNTANT,MATTHEWBALANCE@CCBCU.COM,47155700.0,,106101.0,129678.0,,04/23/2014,04/23/2026,,
2024,,IDB,9/6/2024,,COCA-COLA BOTTLING COMPANY UNITED INC,6060 SHALLOWFORD RD,Chattanooga,47001,Personal,ID01,MATTHEW BALANCE,SENIOR TAX ACCOUNTANT,MATTHEWBALANCE@CCBCU.COM,3522159.0,,5635.0,7044.0,,04/23/2014,04/23/2026,,
2024,,HED,2024-09-27 00:00:00,,ECG CHESTNUT LP,2120 CHESTNUT ST,Chattanooga,145KG001,Real,HE05,KAITLYN BELL,DIRECTOR OF COMPLIANCE,KBELL@ELMINGTONPM.COM,75840.0,,,,,12/19/2017,12/31/2033,,
2024,,IDB,2024-09-26 00:00:00,,"GESTAMP CHATTANOOGA II, LLC",7529 FERDINAND PIECH WAY,Chattanooga,048704P,Personal,ID01,KELLEN GIBSON,ACCOUNTANT,KGIBSON@US.GESTAMP.COM,34170583.0,,115326.0,166525.0,,12/09/2015,12/29/2026,,
2024,,IDB,2024-09-26 00:00:00,,"GESTAMP CHATTANOOGA II, LLC",7529 FERDINAND PIECH WAY,Chattanooga,13000134,Real,ID01,KELLEN GIBSON,ACCOUNTANT,KGIBSON@US.GESTAMP.COM,45589300.0,,205152.0,296230.0,,12/09/2015,12/29/2026,,
2024,,IDB,2024-09-26 00:00:00,,"GESTAMP CHATTANOOGA, LLC",4120 JERSEY PIKE,Chattanooga,138I A 003,Real,ID01,KELLEN GIBSON,ACCOUNTANT,KGIBSON@US.GESTAMP.COM,13265500.0,,61315.0,88536.0,,11/30/2015,12/28/2026,,
2024,,IDB,2024-09-26 00:00:00,,"GESTAMP CHATTANOOGA, LLC",3063 HICKORY VALLEY ROAD,Chattanooga,038692P,Personal,ID01,KELLEN GIBSON,ACCOUNTANT,KGIBSON@US.GESTAMP.COM,6668118.0,,29076.0,28912.0,,02/07/2010,12/28/2024,,
2024,,IDB,2024-09-26 00:00:00,,"GESTAMP CHATTANOOGA, LLC",3093 HICKORY VALLEY RD,Chattanooga,049271P,Personal,ID01,KELLEN GIBSON,ACCOUNTANT,KGIBSON@US.GESTAMP.COM,63102119.0,,212970.0,307519.0,,10/31/2015,12/28/2026,,
2024,,IDB,2024-09-26 00:00:00,,"GESTAMP CHATTANOOGA, LLC",3093 HICKORY VALLEY RD,Chattanooga,13000126,Real,ID01,KELLEN GIBSON,ACCOUNTANT,KGIBSON@US.GESTAMP.COM,13609500.0,3246138.0,61243.0,88432.0,,10/31/2015,12/28/2026,,
2024,,IDB,2024-09-26 00:00:00,,"GESTAMP CHATTANOOGA, LLC",4120 JERSEY PIKE,Chattanooga,048703P,Personal,ID01,KELLEN GIBSON,ACCOUNTANT,KGIBSON@US.GESTAMP.COM,29795849.0,,100561.0,145206.0,,11/30/2015,12/28/2026,,
2024,,IDB,2024-09-26 00:00:00,,"GESTAMP CHATTANOOGA, LLC",3063 HICKORY VALLEY ROAD,Chattanooga,130 00125,Real,ID01,KELLEN GIBSON,ACCOUNTANT,KGIBSON@US.GESTAMP.COM,80546000.0,1582374.0,468294.0,465651.0,,02/07/2010,12/28/2024,,
2024,,HED,2024-09-03 00:00:00,,HERITAGE-MACLELLAN APARTMENTS,721 BROAD ST,Chattanooga,145CBA005L000,Real,HE05,BRITTANY HARDY,PROPERTY OPERATIONS MANAGER,BHARDY@HLD-LLC.COM,1041800.0,,806.0,13025.0,,04/15/2016,04/14/2032,,
2024,Hamilton,Project Type,Filing Date,,Lessee,Property Address,City,Par ID # or Assessor's ID#,Property Type,Property Code,Contact Person,Title,EMAIL ADDRESS,,,,,,Lease Started,Lease Ended,,
2024,,IDB,2024-09-30 00:00:00,,MCKEE FOODS CORPORATION,10260 MCKEE DRIVE & 10638 APISON PIKE,Collegedale,10052016,Personal,ID01,BRYAN MATTICE,CONTROLLER,TYRA.COUDEN@MCKEE.COM,31667370.0,,67933.0,140368.0,,12/29/2017,12/28/2027,,
2024,,IDB,2024-09-30 00:00:00,,MCKEE FOODS CORPORATION,10260 MCKEE DRIVE,Collegedale,141033L000,Real,ID01,BRYAN MATTICE,CONTROLLER,TYRA.COUDEN@MCKEE.COM,14426400.0,,44722.0,92407.0,,12/29/2017,12/28/2027,,
2024,,IDB,2024-09-30 00:00:00,,MCKEE FOODS CORPORATION,10300 APISON PIKE,Collegedale,10058089,Personal,ID01,BRYAN MATTICE,CONTROLLER,TYRA.COUDEN@MCKEE.COM,47137067.0,,,37153.0,,01/01/2020,12/31/2034,,
2024,,IDB,2024-09-30 00:00:00,,MCKEE FOODS CORPORATION,10300 APISON PIKE,Collegedale,140 172 L000,Real,ID01,BRYAN MATTICE,CONTROLLER,TYRA.COUDEN@MCKEE.COM,715000.0,,,2761.0,,01/01/2020,12/31/2034,,
2024,,IDB,2024-10-01 00:00:00,,NOVONIX ANODE MATERIALS LLC,1029 WEST 19TH STREET,Chattanooga,145G A 00217 000,Real,ID01,SHALITA M ROBINSON,VP US CONTROLLER,SHALITA@NOVONIXGROUP.COM,40208808.0,,100856.0,94766.0,,07/28/2021,12/31/2036,,
2024,,IDB,2024-10-01 00:00:00,,NOVONIX ANODE MATERIALS LLC,1029 WEST 19TH STREET,Chattanooga,145G A 00218 000,Real,ID01,SHALITA M ROBINSON,VP US CONTROLLER,SHALITA@NOVONIXGROUP.COM,22004.0,,189.0,188.0,,07/28/2021,12/31/2036,,
2024,,HED,2024-09-27 00:00:00,,PATTEN AFFORDABLE PARTNERS LP,1 EAST 11TH STRETT,Chattanooga,145 DX 007,Real,HE05,KAITLYN BELL,DIRECTOR OF COMPLIANCE,KBELL@ELMINGTONPM.COM,2878320.0,,,,,06/07/2019,12/31/2044,,
2024,,IDB,2024-09-10 00:00:00,,PROVIDENT LIFE & ACCIDENT INSURANCE CO,437 WALNUT STREET,Chattanooga,135M E 00100,Real,ID04,WATSON MARGIE,"FINANCIAL MANAGER, C&W",MWATSON2@UNUM.COM,12362160.0,,83445.0,82974.0,,02/26/2011,02/26/2026,,
2024,,IDB,2024-09-23 00:00:00,,SOUTHERN CHAMPION TRAY,2601 RIVERPORT ROAD,Chattanooga,127K A00129 000,Real,ID01,KEVIN CARDWELL,CORPORATE CONTROLLER,KEVIN.CARDWELL@SCTRAY.COM,40266300.0,,,360351.0,,01/29/2023,01/28/2058,,
2024,,HED,9/24/20/24,,STANDIFER PLACE PROPERTIES LLC,2626 WALKER ROAD,Chattanooga,1022310,Personal,HE02,JOHN MCKINNEY,ACCOUNTING MANAGER,JMCKINNEY@NHCCARE.COM,2366902.0,,,,,01/01/2003,01/01/2052,,
2024,,HED,9/24/20/24,,STANDIFER PLACE PROPERTIES LLC,2626 WALKER ROAD,Chattanooga,139 00302,Real,HE02,JOHN MCKINNEY,ACCOUNTING MANAGER,JMCKINNEY@NHCCARE.COM,16435172.0,,,,,01/01/2003,01/01/2052,,
2024,,HED,2024-09-27 00:00:00,,TSO CHATTANOOGA DEVELOPMENT LP,728 MARKET STREET,Chattanooga,145D AD 010 S000,Real,HE05,ASHLI MOTE,RESIDENTIAL PROPERTY MANAGER,ASHLI@SIMPSONORG.COM,19162800.0,,,,,2015-10-17 00:00:00,2031-12-29 00:00:00,,
2024,,IDB,2024-10-01 00:00:00,,"VOLKSWAGEN GROUP OF AMERICA, INC.",8001 VOLKSWAGEN DRIVE,Chattanooga,130  00118  018,Real,ID01,HENNESSEY LORRAINE,TAX MANAGER,LORRAINE.HENNESSEY@VW.COM,680220497.0,,2872322.0,,,12/24/2009,12/31/2039,,
2024,,IDB,2024-10-01 00:00:00,,"VOLKSWAGEN GROUP OF AMERICA, INC.",8001 VOLKSWAGEN DRIVE,Chattanooga,1038312,Personal,ID01,HENNESSEY LORRAINE,TAX MANAGER,LORRAINE.HENNESSEY@VW.COM,1075049537.0,,1973756.0,,,12/24/2009,12/31/2039,,
2024,,IDB,2024-09-11 00:00:00,,YANFENG US AUTOMOTIVE INTERIOR SYSTEMS,7463 BONNYSHIRE DR,Chattanooga,50278,Personal,ID01,TODD BARRON,AGENT,TBARRON@BARRONTAX.COM,11701100.0,,52655.0,74950.0,,05/15/2016,12/31/2030,,
2024,,IDB,2024-09-11 00:00:00,,YANFENG US AUTOMOTIVE INTERIOR SYSTEMS,7463 BONNYSHIRE DR,Chattanooga,129M D 011,Real,ID01,TODD BARRON,AGENT,TBARRON@BARRONTAX.COM,11849839.0,,39993.0,56927.0,,05/15/2016,12/31/2030,,
2025,,HED,2025-09-30 00:00:00,,APP BATTERY PARTNERS,NOF,Chattanooga,128 P N 003,Real,HE05,TRACY MASON,DIRECTOR OF ACCOUNTING,TMASON1@ALCOMGT.COM,776800.0,,28905.0,35103.0,,01/01/2022,12/31/2035,,
2025,,HED,2025-09-30 00:00:00,,BAYBERRY APARTMENTS,NOF,Chattanooga,146 D A009,Real,HE05,TRACY MASON,DIRECTOR OF ACCOUNTING,TMASON1@ALCOMGT.COM,4287800.0,,96476.0,95931.0,,02/15/2018,12/31/2032,,
2025,,IDB,2025-10-01 00:00:00,,"BLUECROSS BLUESHIELD OF TENNESSEE, INC.",1 CAMERON HILL CIRCLE,Chattanooga,135N  B  00502,Real,ID04,DANIEL TOOMBS,ACCOUNTANT,DANIEL_TOOMBS@BCBST.COM,861274.0,47956.0,4149.0,3258.0,,02/27/2008,02/27/2028,,
2025,,IDB,2025-10-01 00:00:00,,"BLUECROSS BLUESHIELD OF TENNESSEE, INC.",1 CAMERON HILL CIRCLE,Chattanooga,135N  B  00501,Real,ID04,DANIEL TOOMBS,ACCOUNTANT,DANIEL_TOOMBS@BCBST.COM,100957048.0,5621321.0,522655.0,410460.0,,02/27/2008,02/27/2028,,
2025,,IDB,2025-10-01 00:00:00,,"BLUECROSS BLUESHIELD OF TENNESSEE, INC.",1 CAMERON HILL CIRCLE,Chattanooga,135N  B  00500,Real,ID04,DANIEL TOOMBS,ACCOUNTANT,DANIEL_TOOMBS@BCBST.COM,90181678.0,5021345.0,389041.0,305528.0,,02/27/2008,02/27/2028,,
2025,,IDB,9/10/2025,,COCA-COLA BOTTLING COMPANY UNITED INC,6060 SHALLOWFORD RD,Chattanooga,1380 B 00103,Real,ID01,MATTHEW BALANCE,SENIOR TAX ACCOUNTANT,MATTHEWBALANCE@CCBCU.COM,47155700.0,,106101.0,129678.0,,04/23/2014,04/23/2026,,
2025,,IDB,9/10/2025,,COCA-COLA BOTTLING COMPANY UNITED INC,6060 SHALLOWFORD RD,Chattanooga,47001,Personal,ID01,MATTHEW BALANCE,SENIOR TAX ACCOUNTANT,MATTHEWBALANCE@CCBCU.COM,3535086.0,,5635.0,7044.0,,04/23/2014,04/23/2026,,
2025,,HED,2025-09-15 00:00:00,,ECG CHESTNUT LP,2120 CHESTNUT ST,Chattanooga,145KG001,Real,HE05,KAITLYN BELL,DIRECTOR OF COMPLIANCE,KBELL@ELMINGTONPM.COM,234920.0,,,,,12/19/2017,12/31/2033,,
2025,,IDB,2025-08-05 00:00:00,,"GESTAMP CHATTANOOGA II, LLC",7529 FERDINAND PIECH WAY,Chattanooga,048704P,Personal,ID01,KELLEN GIBSON,ASSISTANT CONTROLLER,KGIBSON@US.GESTAMP.COM,47959794.0,,111507.0,156090.0,,12/09/2015,12/29/2026,,
2025,,IDB,2025-08-05 00:00:00,,"GESTAMP CHATTANOOGA II, LLC",7529 FERDINAND PIECH WAY,Chattanooga,13000134,Real,ID01,KELLEN GIBSON,ASSISTANT CONTROLLER,KGIBSON@US.GESTAMP.COM,58789300.0,,182247.0,255114.0,,12/09/2015,12/29/2026,,
2025,,IDB,2025-08-05 00:00:00,,"GESTAMP CHATTANOOGA, LLC",4120 JERSEY PIKE,Chattanooga,138I A 003,Real,ID01,KELLEN GIBSON,ASSISTANT CONTROLLER,KGIBSON@US.GESTAMP.COM,13265500.0,,42239.0,59127.0,,11/30/2015,12/28/2026,,
2025,,IDB,2025-08-05 00:00:00,,"GESTAMP CHATTANOOGA, LLC",3093 HICKORY VALLEY RD,Chattanooga,049271P,Personal,ID01,KELLEN GIBSON,ASSISTANT CONTROLLER,KGIBSON@US.GESTAMP.COM,66424189.0,,154436.0,216184.0,,10/31/2015,12/28/2026,,
2025,,IDB,2025-08-05 00:00:00,,"GESTAMP CHATTANOOGA, LLC",3093 HICKORY VALLEY RD,Chattanooga,13000126,Real,ID01,KELLEN GIBSON,ASSISTANT CONTROLLER,KGIBSON@US.GESTAMP.COM,13609500.0,3315390.0,42189.0,59058.0,,10/31/2015,12/28/2026,,
2025,,IDB,2025-08-05 00:00:00,,"GESTAMP CHATTANOOGA, LLC",4120 JERSEY PIKE,Chattanooga,048703P,Personal,ID01,KELLEN GIBSON,ASSISTANT CONTROLLER,KGIBSON@US.GESTAMP.COM,29970737.0,,55732.0,78015.0,,11/30/2015,12/28/2026,,
2025,,HED,2025-10-06 00:00:00,,HERITAGE-MACLELLAN APARTMENTS,721 BROAD ST,Chattanooga,145CBA005L000,Real,HE05,BRITTANY HARDY,PROPERTY OPERATIONS MANAGER,BHARDY@HLD-LLC.COM,1041800.0,,806.0,13025.0,,04/15/2016,04/14/2032,,
2025,Hamilton,Project Type,Filing Date,,Lessee,Property Address,City,Par ID # or Assessor's ID#,Property Type,Property Code,Contact Person,Title,EMAIL ADDRESS,,,,,,Lease Started,Lease Ended,,
2025,,IDB,2025-09-26 00:00:00,,MCKEE FOODS CORPORATION,10260 MCKEE DRIVE & 10638 APISON PIKE,Collegedale,10052016,Personal,ID01,BRYAN MATTICE,CONTROLLER,TYRA.COUDEN@MCKEE.COM,24082490.0,,55992.0,115693.0,,12/29/2017,12/28/2027,,
2025,,IDB,2025-09-26 00:00:00,,MCKEE FOODS CORPORATION,10260 MCKEE DRIVE,Collegedale,141033L000,Real,ID01,BRYAN MATTICE,CONTROLLER,TYRA.COUDEN@MCKEE.COM,14426400.0,,44722.0,92407.0,,12/29/2017,12/28/2027,,
2025,,IDB,2025-09-26 00:00:00,,MCKEE FOODS CORPORATION,10300 APISON PIKE,Collegedale,10058089,Personal,ID01,BRYAN MATTICE,CONTROLLER,TYRA.COUDEN@MCKEE.COM,95270564.0,,,278819.0,,01/01/2020,12/31/2034,,
2025,,IDB,2025-09-26 00:00:00,,MCKEE FOODS CORPORATION,10300 APISON PIKE,Collegedale,140 172 L000,Real,ID01,BRYAN MATTICE,CONTROLLER,TYRA.COUDEN@MCKEE.COM,715000.0,,,2761.0,,01/01/2020,12/31/2034,,
2025,,IDB,2025-09-15 00:00:00,,NOVONIX ANODE MATERIALS LLC,1029 WEST 19TH STREET,Chattanooga,145G A 00217 000,Real,ID01,RASARAH JOHNSON,GRANT & COMPLIANCE MANAGER,RASARH.JOHNSON@NOVONIXGROUP.COM,40208808.0,,100856.0,94766.0,,07/28/2021,12/31/2036,,
2025,,IDB,2025-09-15 00:00:00,,NOVONIX ANODE MATERIALS LLC,1029 WEST 19TH STREET,Chattanooga,145G A 00218 000,Real,ID01,RASARAH JOHNSON,GRANT & COMPLIANCE MANAGER,RASARH.JOHNSON@NOVONIXGROUP.COM,22004.0,,189.0,188.0,,07/28/2021,12/31/2036,,
2025,,HED,2025-09-15 00:00:00,,PATTEN AFFORDABLE PARTNERS LP,1 EAST 11TH STRETT,Chattanooga,145 DX 007,Real,HE05,KAITLYN BELL,DIRECTOR OF COMPLIANCE,KBELL@ELMINGTONPM.COM,2878320.0,,,,,06/07/2019,12/31/2044,,
