"Owner","Property Address","Control Map","Group","Parcel","Special Interest","Parcel ID","Subdivision","Lot","Class","Sale Date"
"PROGRESS RESIDENTIAL BORROWER 19 LLC","SUMMERLAKE PLACE  130","163D","E","034.00","000","163D E 03400 000","SUMMERLAKE SEC 4 PH 1","20","Commercial","4/26/2022"
"PROGRESS RESIDENTIAL BORROWER 2 LLC","CHISOLM TRAIL  1002","141D","G","012.00","000","141D G 01200 000","CIMMARON TRACE SEC 5","211","Commercial","7/31/2024"
"PROGRESS RESIDENTIAL BORROWER 2 LLC","OTTERMAN COURT  104","164C","E","039.00","000","164C E 03900 000","OTTER CREEK REVISION 1","39","Commercial","11/21/2017"
"PROGRESS RESIDENTIAL BORROWER 2 LLC","BREAKWATER DRIVE  213","164D","D","038.00","000","164D D 03800 000","BREAKWATER SEC 1","21","Commercial","11/21/2017"
"PROGRESS RESIDENTIAL BORROWER 2 LLC","CANDLE WOOD DRIVE  119","170D","F","001.00","000","170D F 00100 000","CANDLE WOODS SEC 5","95","Commercial","11/21/2017"
"PROGRESS RESIDENTIAL BORROWER 2 LLC","WALTON TRACE SOUTH  105","170L","F","020.00","000","170L F 02000 000","WALTON TRACE PH 1","20","Commercial","11/21/2017"
"PROGRESS RESIDENTIAL BORROWER 20 LLC","MIDDLE DAYLE DRIVE  226","016B","A","016.00","000","016B A 01600 000","","75","Commercial","6/13/2022"
"PROGRESS RESIDENTIAL BORROWER 20 LLC","HOBBS DRIVE  102","077I","A","009.00","000","077I A 00900 000","OAKVALLEY SUB","9","Commercial","6/13/2022"
"PROGRESS RESIDENTIAL BORROWER 20 LLC","ROCKY TOP STREET NORTH  434","112O","E","016.00","000","112O E 01600 000","STONEHEDGE PH 3","43","Commercial","6/13/2022"
"PROGRESS RESIDENTIAL BORROWER 20 LLC","ROSE COTTAGE CIRCLE  574","112P","F","022.00","000","112P F 02200 000","STONE COTTAGE VILLAS","22","Commercial","6/13/2022"
"PROGRESS RESIDENTIAL BORROWER 20 LLC","GAYLE AVENUE  156","113L","D","028.00","000","113L D 02800 000","TWIN OAKS EST.","0006","Commercial","6/13/2022"
"PROGRESS RESIDENTIAL BORROWER 20 LLC","WILLIAMSON ROAD  1522","120","","005.18","000","120    00518 000","","1","Commercial","6/13/2022"
"PROGRESS RESIDENTIAL BORROWER 20 LLC","LEE COURT  121","126P","I","009.00","000","126P I 00900 000","GREEN WAVE PARK SEC","67","Commercial","6/13/2022"
"PROGRESS RESIDENTIAL BORROWER 20 LLC","WOODS FERRY ROAD  1263","135","","009.01","000","135    00901 000","WAKEFIELD EST","2","Commercial","6/13/2022"
"PROGRESS RESIDENTIAL BORROWER 20 LLC","CARTWRIGHT PARK WAY  125","141D","D","014.00","000","141D D 01400 000","CIMMARON TRACE SEC 2","78","Commercial","6/13/2022"
"PROGRESS RESIDENTIAL BORROWER 20 LLC","HIGH CHAPERAL DRIVE  229","141D","D","023.00","000","141D D 02300 000","CIMMARON TRACE SEC 2","87","Commercial","6/13/2022"
"PROGRESS RESIDENTIAL BORROWER 20 LLC","JESSE BROWN DRIVE  127","141D","D","048.00","000","141D D 04800 000","CIMMARON TRACE SEC 2","112","Commercial","6/13/2022"
"PROGRESS RESIDENTIAL BORROWER 20 LLC","HILLWOOD DRIVE  103","144M","A","003.00","000","144M A 00300 000","HILLWOOD ESTS SEC II","8","Commercial","6/13/2022"
"PROGRESS RESIDENTIAL BORROWER 20 LLC","CREEKWOOD LANE  142","145I","G","034.00","000","145I G 03400 000","CREEKWOOD SEC.3A","168","Commercial","6/13/2022"
"PROGRESS RESIDENTIAL BORROWER 20 LLC","LIGHTBERRY LANE  105","146H","A","085.00","000","146H A 08500 000","STONECREST PH 1","85","Commercial","6/13/2022"
"PROGRESS RESIDENTIAL BORROWER 20 LLC","REDONDO COURT NORTH  204","159K","B","035.00","000","159K B 03500 000","MAPLES, SEC. 1","47","Commercial","6/13/2022"
"PROGRESS RESIDENTIAL BORROWER 20 LLC","BREAKWATER NORTH  118","159M","D","010.00","000","159M D 01000 000","EDGEWATER SEC 1","9","Commercial","6/13/2022"
"PROGRESS RESIDENTIAL BORROWER 20 LLC","CLOVERDALE COURT  118","160F","D","017.00","000","160F D 01700 000","ROLLING ACRES SEC. 5","0162","Commercial","6/13/2022"
"PROGRESS RESIDENTIAL BORROWER 20 LLC","TIMBERLAKE DRIVE  167","160F","G","025.00","000","160F G 02500 000","ROLLINGBROOK TERRACE","147","Commercial","6/13/2022"
"PROGRESS RESIDENTIAL BORROWER 20 LLC","BONITA PARK WAY  406","164F","E","017.00","000","164F E 01700 000","CUMBERLAND PLACE SEC 5","83","Commercial","6/13/2022"
"PROGRESS RESIDENTIAL BORROWER 20 LLC","LAKESIDE PARK DRIVE  121","170M","C","024.00","000","170M C 02400 000","LAKESIDE PARK SEC 10","127","Commercial","6/13/2022"
"PROGRESS RESIDENTIAL BORROWER 21 LLC","EAST HARBOR  100","163C","G","026.00","000","163C G 02600 000","HARBORTOWNE PHASE 1","107","Commercial","8/1/2022"
"PROGRESS RESIDENTIAL BORROWER 23 LLC","BRANHAM MILL ROAD  156","106","","018.16","000","106    01816 000","","3","Commercial","9/20/2022"
"PROGRESS RESIDENTIAL BORROWER 23 LLC","TANGLEWOOD LANE  213","138G","D","012.00","000","138G D 01200 000","DURHAM PH 1 SEC 19","209","Commercial","9/20/2022"
"PROGRESS RESIDENTIAL BORROWER 24 LLC","FLAXTON STREET  1017","124H","B","034.00","000","124H B 03400 000","CREEKSIDE AT STATION","B59","Commercial","2/13/2023"
"PROGRESS RESIDENTIAL BORROWER 24 LLC","HIGHLAND RIDGE  117","146I","E","004.00","000","146I E 00400 000","WYNCREST PHASE 5B","163","Commercial","2/13/2023"
"PROGRESS RESIDENTIAL BORROWER 25 LLC","SHUN PIKE  587","078","","031.20","000","078    03120 000","LAMBERTH SPRINGS RES","1-1","Commercial","4/4/2024"
"PROGRESS RESIDENTIAL BORROWER 25 LLC","MANSKER DRIVE  2000","120K","B","041.00","000","120K B 04100 000","NORTH POINTE PHASE I","54","Commercial","4/4/2024"
"PROGRESS RESIDENTIAL BORROWER 25 LLC","ANNAPOLIS BEND CIRCLE  119","137J","C","014.00","000","137J C 01400 000","SAUNDERSVILLE STATION PH 5 SEC 2A","408","Commercial","4/4/2024"
"PROGRESS RESIDENTIAL BORROWER 3 LLC","SHADY VIEW DRIVE  115","144N","B","017.00","000","144N B 01700 000","HOMESTEAD PLACE PH 2","60","Commercial","2/14/2018"
"PROGRESS RESIDENTIAL BORROWER 3 LLC","BURNHAM DRIVE SOUTH  1055","144N","D","052.00","000","144N D 05200 000","TRACE AT ALEXANDREA-","155","Commercial","2/14/2018"
"PROGRESS RESIDENTIAL BORROWER 3 LLC","IRIS DRIVE  277","144N","E","002.00","000","144N E 00200 000","HOMESTEAD PLACE PH 3","72","Commercial","2/14/2018"
"PROGRESS RESIDENTIAL BORROWER 3 LLC","BRADFORD CIRCLE  100","159K","D","002.00","000","159K D 00200 000","BRADFORD SHADE","31","Commercial","2/14/2018"
"PROGRESS RESIDENTIAL BORROWER 3 LLC","BRADFORD CIRCLE  113","159K","D","022.00","000","159K D 02200 000","BRADFORD SHADE","19","Commercial","2/14/2018"
"PROGRESS RESIDENTIAL BORROWER 3 LLC","BRADFORD CIRCLE  130","159K","F","040.00","000","159K F 04000 000","BRADFORD SHADE SEC 3","81","Commercial","2/14/2018"
"PROGRESS RESIDENTIAL BORROWER 3 LLC","NORTHLAKE COURT  102","159N","H","046.00","000","159N H 04600 000","NORTHLAKE SEC 14","55","Commercial","2/14/2018"
"PROGRESS RESIDENTIAL BORROWER 3 LLC","CHARLESTON COURT  102","163C","G","032.00","000","163C G 03200 000","HARBORTOWNE PH 1","101","Commercial","2/14/2018"
"PROGRESS RESIDENTIAL BORROWER 3 LLC","BENTREE DRIVE  108","164C","D","032.00","000","164C D 03200 000","BENT TREE","15","Commercial","2/14/2018"
"PROGRESS RESIDENTIAL BORROWER 3 LLC","LUNA LANE  104","164P","C","013.02","000","164P C 01302 000","LAKE HORIZON ESTATES","2","Commercial","2/14/2018"
"PROGRESS RESIDENTIAL BORROWER 3 LLC","CANDLE WOOD DRIVE  128","169A","G","058.00","000","169A G 05800 000","CANDLE WOODS SEC 4A","49","Commercial","2/14/2018"
"PROGRESS RESIDENTIAL BORROWER 3 LLC","WALTON TRACE SOUTH  104","170L","F","026.00","000","170L F 02600 000","WALTON TRACE PH 1","26","Commercial","2/14/2018"
"PROGRESS RESIDENTIAL BORROWER 4 LLC","FULMAN ROAD  1003","124I","A","007.00","000","124I A 00700 000","CREEKSIDE AT STATION","C7","Commercial","7/26/2018"
"PROGRESS RESIDENTIAL BORROWER 4 LLC","LATHAM COURT  105","137J","B","066.00","000","137J B 06600 000","SAUNDERSVILLE STATION PH 3","109","Commercial","7/26/2018"
"PROGRESS RESIDENTIAL BORROWER 4 LLC","HOMESTEAD PLACE  134","144N","A","001.00","000","144N A 00100 000","HOMESTEAD PLACE PHAS","5","Commercial","7/26/2018"
"PROGRESS RESIDENTIAL BORROWER 4 LLC","HOMESTEAD PLACE  140","144N","B","003.00","000","144N B 00300 000","HOMESTEAD PLACE PH 2","2","Commercial","7/26/2018"
"PROGRESS RESIDENTIAL BORROWER 4 LLC","HOMESTEAD PLACE  142","144N","B","004.00","000","144N B 00400 000","HOMESTEAD PLACE PH 2","1","Commercial","7/26/2018"
"PROGRESS RESIDENTIAL BORROWER 4 LLC","IRIS DRIVE  268","144N","E","040.00","000","144N E 04000 000","HOMESTEAD PLACE PH 3","64","Commercial","7/26/2018"
"PROGRESS RESIDENTIAL BORROWER 4 LLC","LOUANN LANE  128","145J","A","025.00","000","145J A 02500 000","NORTH CREEK","25","Commercial","7/26/2018"
"PROGRESS RESIDENTIAL BORROWER 4 LLC","SUMNER MEADOWS LANE  126","145P","G","039.00","000","145P G 03900 000","SUMNER MEADOWS PH 2","88","Commercial","7/26/2018"
"PROGRESS RESIDENTIAL BORROWER 4 LLC","SOUTH BIRCHWOOD DRIVE  142","159A","P","001.00","000","159A P 00100 000","GLEN OAK - SEC 8","299","Commercial","7/26/2018"
"PROGRESS RESIDENTIAL BORROWER 4 LLC","EDGEWATER PLACE  103","159M","E","003.00","000","159M E 00300 000","EDGEWATER SEC 2","14","Commercial","7/26/2018"
"PROGRESS RESIDENTIAL BORROWER 4 LLC","ALRED CIRCLE  104","160D","B","025.00","000","160D B 02500 000","IRIS COVE","3","Commercial","7/26/2018"
"PROGRESS RESIDENTIAL BORROWER 4 LLC","RUSHING WATER COURT  102","164C","E","030.00","000","164C E 03000 000","OTTER CREEK REVISION 1","30","Commercial","7/26/2018"
"PROGRESS RESIDENTIAL BORROWER 4 LLC","RUSHING WATER COURT  106","164C","E","032.00","000","164C E 03200 000","OTTER CREEK REVISION 1","32","Commercial","7/26/2018"
"PROGRESS RESIDENTIAL BORROWER 5 LLC","TOWNSHIP COURT  110","160C","C","053.00","000","160C C 05300 000","TOWNSHIP COURT SEC 2","12","Commercial","8/30/2021"
"PROGRESS RESIDENTIAL BORROWER 6 LLC","ENGLAND PLACE  102","137G","C","002.00","000","137G C 00200 000","SAUNDERSVILLE STATION PH 5 SEC 5","419","Commercial","2/8/2019"
"PROGRESS RESIDENTIAL BORROWER 6 LLC","BURNHAM DRIVE SOUTH  1047","144N","D","048.00","000","144N D 04800 000","TRACE AT ALEXANDREA-","151","Commercial","2/8/2019"
"PROGRESS RESIDENTIAL BORROWER 6 LLC","BREAKWATER DRIVE  211","164D","D","039.00","000","164D D 03900 000","BREAKWATER SEC 1","22","Commercial","2/8/2019"
"PROGRESS RESIDENTIAL BORROWER 8 LLC","FIELDCREST DRIVE  114","144I","A","015.00","000","144I A 01500 000","FIELDS AT MANSKER FARMS P1 S2","109","Commercial","4/15/2019"
"PROGRESS RESIDENTIAL BORROWER, LLC","WOOD DUCK LANE  105","172A","B","037.00","000","172A B 03700 000","WATERS EDGE SEC 1","98","Commercial","2/21/2020"
"PROGRESSIVE PROPERTIES DEMPSEY WILSON CO C/O","HAZEL PATH  115","164A","C","025.00","000","164A C 02500C000","HAZEL PATH SEC 2","6 UNIT 1","Commercial","11/15/1984"
"PROPERTY 1036 LLC","31W HWY  1036","141","","062.02","000","141    06202 000","RAGAN HALL III PROP","2","Commercial","1/16/2024"
"PROPERTY MANAGEMENT PROFESSIONALS LLC","PALMERS CHAPEL ROAD  434","077","","036.02","000","077    03602 000","PROPERTY MANAGEMENT","2","Commercial","5/19/2026"
"PS SOUTHEAST ONE INC","HANCOCK STREET  209","126J","A","015.00","000","126J A 01500 000","MAPLE STREET PROP SU","1","Commercial","3/3/2016"
"PS SOUTHEAST ONE INC DEPT PT TN 26671 C/O","HANCOCK STREET  287","126J","B","005.00","000","126J B 00500 000","SOUTHWEST DEVELOPERS","5","Commercial","9/19/2018"
"PSM TENNESSEE HOLDINGS LLC","NASHVILLE PIKE  1483","136F","E","003.00","000","136F E 00300 000","GREENSBORO VILLAGE PH 1 SEC 1","3","Commercial","5/10/2024"
"PSM TENNESSEE HOLDINGS LLC %PUBLIX  ATTN: KAREN PHENIS C/O","LONG HOLLOW PIKE  460","143J","G","001.00","000","143J G 00100 000","PUBLIX","1","Commercial","5/19/2017"
"PSM TENNESSEE HOLDINGS LLC %PUBLIX ATTN KAREN PHENIS C/O","LONG HOLLOW PIKE  440","143J","G","002.00","000","143J G 00200 000","PUBLIX","2","Commercial","5/19/2017"
"PSM TENNESSEE HOLDINGS LLC %PUBLIX ATTN KAREN PHENIS C/O","LONG HOLLOW PIKE  480","143J","G","003.00","000","143J G 00300 000","PUBLIX","3","Commercial","5/19/2017"
"PSM TENNESSEE HOLDINGS LLC %PUBLIX ATTN: KAREN PHENIS C/O","LONG HOLLOW PIKE  0","143J","G","004.01","000","143J G 00401 000","PUBLIX REV 1","4","Commercial","5/19/2017"
"PUBLIC SAFETY RADIO %CONNIE PARK C/O","JAMES STREET  200","126L","B","023.00","000","126L B 02300 000","JAMES STREET S/D","4","Commercial","8/31/1988"
"PUBLIC SQUARE LLC","PUBLIC SQUARE  106","126C","F","013.00","000","126C F 01300 000","","","Commercial","5/21/2018"
"PUBLIC SQUARE LLC","PUBLIC SQUARE  101","126C","F","023.00","000","126C F 02300 000","","","Commercial","9/27/2022"
"PUBLIC SQUARE LLC","FRANKLIN STREET WEST  115","126C","G","013.00","000","126C G 01300 000","RUTLEDGE PROPERTY","1","Commercial","8/7/2019"
"PUBLIC SQUARE LLC","MAIN STREET WEST  117","126C","J","011.00","000","126C J 01100 000","","","Commercial","5/21/2018"
"PUBLIX TENNESSEE LLC","INDIAN LAKE BLVD  0","159J","A","021.07","000","159J A 02107 000","INDIAN LAKE SEC 2 RESUB 2","2B","Commercial","12/10/2025"
"PUBLIX TENNESSEE LLC EXP PAYABLES LEASE TEAM C/O","INDIAN LAKE BLVD  110","159J","A","021.03","000","159J A 02103 000","INDIAN LAKE SEC 2 RESUB 2A","2A","Commercial","8/9/2002"
"PUTMAN ROBERT R ETUX BLANCHE D","ODOMS BEND ROAD  0","149","","006.05","000","149    00605 000","","","Commercial","12/8/1975"
"QIQIEH SAED","HUME AVENUE NORTH  121","113M","J","002.00","000","113M J 00200 000","","","Commercial","11/8/2017"
"QIQIEH SAED GHANEM RANA ETUX","NEW HOPE ROAD  2040","123","","041.00","000","123    04100 000","","","Commercial","12/14/2020"
"QUALITY ALUMINUM INC","LOUISVILLE HWY  1070","140","","069.01","000","140    06901 000","","","Commercial","3/19/2020"
"QUIKTRIP CORPORATION","31W HWY  944","141","","050.00","000","141    05000 000","QUIKTRIP CORP PROP","","Commercial","11/17/2020"
"QUINN JONATHAN ETUX HOLLI","CANFIELD PLACE  114","160M","C","023.00","011","160M C 02300C011","HENDERSONVILLE COURT","3","Commercial","10/3/2025"
"QUINN JONATHAN ETUX HOLLI","CANFIELD PLACE  114","160M","C","023.00","012","160M C 02300C012","HENDERSONVILLE COURT","4","Commercial","10/3/2025"
"R & C ENTERPRISES","31W HWY  2910","077P","A","008.01","000","077P A 00801 000","R AND C ENTERPRISE PROP.","1","Commercial","2/10/2016"
"R & C ENTERPRISES","EAST MAIN STREET  267","159J","A","016.00","000","159J A 01600 000","ALEXANDER COMMERCIAL","3","Commercial","9/14/2022"
"R & C ENTERPRISES","EAST MAIN STREET  261","159J","A","017.00","000","159J A 01700 000","ALEXANDER COMMERCIAL","2","Commercial","10/5/2022"
"R & C ENTERPRISES","EAST MAIN STREET  255","159J","A","018.00","000","159J A 01800 000","ALEXANDER COMMERCIAL","1","Commercial","9/27/2022"
"R & C RE LLC","HUNT CLUB BLVD  1525","146F","A","004.00","001","146F A 00400C001","HUNT CLUB SEC 2","4","Commercial","5/12/2022"
"R & L HOLDINGS LLC","INNOVATION WAY  229","160M","A","005.03","000","160M A 00503 000","","9","Commercial","9/24/2021"
"R & P INVESTING LLC","HILLCREEK COURT  121","019O","B","043.00","000","019O B 04300 000","HUNTERS CROSSING PH","76","Commercial","12/4/2023"
"R & P INVESTING LLC","HILL STREET  590","113O","E","017.00","000","113O E 01700 000","MAPLE HILL BL D RESUB 1-11,34-44","10","Commercial","3/28/2023"
"R & P INVESTING LLC","TOWNSHIP DRIVE  234","160C","C","025.00","000","160C C 02500 000","HILLWOOD SEC.4-C, PA","78","Commercial","9/3/2020"
"R & S PROPERTY HOLDING CORP","NASHVILLE PIKE  661","126G","C","010.00","000","126G C 01000 000","LACKEY ADD","01-3","Commercial","3/29/1984"
"R C & K INVESTMENTS","OLD SHACKLE ISLAND RD  173","160M","B","032.01","000","160M B 03201 000","EAGLE ROCK PROP","3","Commercial","2/7/2006"
"R HOLDINGS LLC C/O JEREMY RIGGS","GREENLEA BLVD  880","136","","018.07","000","136    01807 000","GREENSBORO VILLAGE P","1","Commercial","11/16/2021"
"R MANUEL DL HENDERSONVILLE","WEST MAIN STREET  500","160M","A","008.00","000","160M A 00800 000","","","Commercial","9/21/2021"
"R RENTALS LLC","31W HWY  4624","036","","008.01","000","036    00801 000","4614 HWY 31W PROP","1","Commercial","10/13/2025"
"R S ENTERTAINMENT INC","ROCKLAND ROAD  329","160O","D","006.00","000","160O D 00600 000","","","Commercial","7/6/1998"
"R S ENTERTAINMENT INC","LOUISE DRIVE  0","160O","D","007.00","000","160O D 00700 000","","","Commercial","7/6/1998"
"R&P INVESTING LLC","FORREST MEADOWS DRIVE  104","160K","H","038.00","000","160K H 03800 000","FORREST MEADOWS SEC","18","Commercial","11/3/2020"
"RAC HOLDINGS LLC","CANFIELD PLACE  114","160M","C","023.00","017","160M C 02300C017","HENDERSONVILLE COURT","9","Commercial","12/12/2025"
"RAC HOLDINGS LLC","CANFIELD PLACE  114","160M","C","023.00","018","160M C 02300C018","HENDERSONVILLE COURT","10","Commercial","12/12/2025"
"RACETRAC PETROLEUM INC","SOUTH WATER AVENUE  1346","135","","023.00","000","135    02300 000","KDA FAMILY RESUB LOT 2","2A","Commercial","5/3/2022"
"RACETRAC PETROLEUM INC","WEST MAIN STREET  1077","160","","067.00","000","160    06700 000","","1","Commercial","5/24/2019"
"RAD PROPERTIES OF GALLATIN LLC ATTN ROGER DANNER","BROADWAY WEST  240","126C","A","002.00","000","126C A 00200 000","TOWN CREEK RE DEV.","IST","Commercial","6/11/2004"
"RADEMO LLC","NORTH BROADWAY  453","033A","B","008.00","000","033A B 00800 000","CHAMBERLAIN PROPERTI","1","Commercial","1/13/2015"
"RADEMO LLC","MAPLE STREET SOUTH  420","126G","B","021.01","000","126G B 02101 000","WADE TRUST","1","Commercial","1/13/2015"
"RADEMO LLC","WEST MAIN STREET  356","160M","A","015.00","000","160M A 01500 000","","","Commercial","10/6/2016"
"RAGER MARY NELL TR BOBBY RAGER DECEDENTS TRUST 2022","EAGLE DRIVE","126A","E","001.00","000","126A E 00100 000","INDIAN HILLS S/D","11","Commercial","1/12/2023"
"RAHRER DAVID KIMBALL RAHRER BRENDA ETUX","NORTH BROADWAY  434","033A","A","028.00","000","033A A 02800 000","","","Commercial","5/18/2022"
"RAHRER DAVID KIMBALL RAHRER BRENDA ETUX","NORTH BROADWAY  0","033A","A","029.00","000","033A A 02900 000","","","Commercial","5/18/2022"
"RAINBOW RASCALS HENDERSONVILLE, LLC","EAST MAIN STREET  541","159E","A","001.04","000","159E A 00104 000","BLUEGRASS LANDING RESUB LT 2","2","Commercial","10/31/2014"
"RAINBOW TENNESSE INVESTMENT SERVICES TRU","VOLUNTEER DRIVE","159I","B","030.07","000","159I B 03007 000","A & J","2","Commercial","3/26/2021"
"RALPH JOSEPH A ETUX KIMBERLY","FREE HILL ROAD  107","160O","C","014.01","000","160O C 01401 000","","","Commercial","7/13/2026"
"RAMOS DAVID RAFAEL JR","SHIVEL DRIVE  109","163D","C","015.02","000","163D C 01502 000","WALTER A SHIVEL","53","Commercial","3/23/2018"
"RAMSEY JAMES ETUX BOBBIE JACKSON ROBERT ETUX KENDRA","N 109 HWY  1618","104","","005.02","000","104    00502 000","","","Commercial","6/3/2019"
"RAMSEY JAMES ROBERT ETUX BOBBIE F","HARTSVILLE PIKE  747","126D","D","012.00","000","126D D 01200 000","","","Commercial","3/21/1986"
"RAMSEY JAMES ROBERT ETUX BOBBIE FAITH","EASTLAND STREET WEST  331","126B","D","009.00","000","126B D 00900 000","","","Commercial","8/30/1993"
"RANBARBTHUNSKY LLC","LOCK 4 ROAD  748","126P","I","003.00","000","126P I 00300 000","GREEN WAVE PARK SEC.","3","Commercial","6/7/2023"
"RANBARTHUNSKY LLC","31E HWY OLD  85","083","","035.00","000","083    03500 000","","","Commercial","11/26/2024"
"RANBARTHUNSKY LLC","BOXWOOD COURT  512","114D","F","003.00","000","114D F 00300 000","","409","Commercial","11/26/2024"
"RANBARTHUNSKY LLC","BOXWOOD COURT  516","114D","F","004.00","000","114D F 00400 000","","408","Commercial","11/26/2024"
"RANBARTHUNSKY LLC","DOTTIE DRIVE  552","114D","G","009.00","000","114D G 00900 000","TWIN EAGLES PH14 SEC B","489","Commercial","12/11/2024"
"RANBARTHUNSKY LLC","DOTTIE DRIVE  556","114D","G","010.00","000","114D G 01000 000","TWIN EAGLES PH14 SEC B","490","Commercial","12/11/2024"
"RANBARTHUNSKY LLC","WILDCAT RUN  227","114E","G","001.00","000","114E G 00100 000","TWIN EAGLES PH 7 SEC","202","Commercial","11/26/2024"
"RANBARTHUNSKY LLC","MYA MARIE DRIVE  471","114E","H","006.00","000","114E H 00600 000","TWIN EAGLES PH14","441","Commercial","11/26/2024"
"RANBARTHUNSKY LLC","MYA MARIE DRIVE  412","114E","H","022.00","000","114E H 02200 000","TWIN EAGLES PH14","451","Commercial","11/26/2024"
"RANBARTHUNSKY LLC","MYA MARIE DRIVE  442","114E","H","029.00","000","114E H 02900 000","TWIN EAGLES PH14","458","Commercial","11/26/2024"
"RANBARTHUNSKY LLC","MYA MARIE DRIVE  454","114E","H","032.00","000","114E H 03200 000","TWIN EAGLES PH14","461","Commercial","11/26/2024"
"RANBARTHUNSKY LLC","THUNDER ROAD  1115","114M","B","009.00","000","114M B 00900 000","EAGLE CREEK SEC 2","51","Commercial","11/26/2024"
"RANBARTHUNSKY LLC","KARMA LANE  1085","114M","D","010.00","000","114M D 01000 000","EAGLE CREEK SEC 4","132","Commercial","11/26/2024"
"RANBARTHUNSKY LLC","ABBEY ROAD  135","114M","D","043.00","000","114M D 04300 000","EAGLE CREEK SEC 5","142","Commercial","11/26/2024"
"RANBARTHUNSKY LLC","LOCK 4 ROAD  744","126P","I","002.00","000","126P I 00200 000","GREEN WAVE PARK SEC.","2","Commercial","11/26/2024"
"RANBARTHUNSKY LLC","LOCK 4 ROAD  776","135A","G","028.00","000","135A G 02800 000","ROCKWOOD ESTATES","5","Commercial","11/26/2024"
"RANBARTHUNSKY LLC","LOCK 4 ROAD  772","135A","G","029.00","000","135A G 02900 000","ROCKWOOD ESTATES","4","Commercial","11/26/2024"
"RANBARTHUNSKY LLC","LOCK 4 ROAD  768","135A","G","030.00","000","135A G 03000 000","ROCKWOOD ESTATES","3","Commercial","11/26/2024"
"RANBARTHUNSKY LLC","LOCK 4 ROAD  764","135A","G","031.00","000","135A G 03100 000","ROCKWOOD ESTATES","2","Commercial","11/26/2024"
"RANBARTHUNSKY LLC","LOCK 4 ROAD  760","135A","G","032.00","000","135A G 03200 000","ROCKWOOD ESTATES","1","Commercial","11/26/2024"
"RANDAL GALLATIN PROPERTIES LLC","NASHVILLE PIKE  1680","136","","046.01","000","136    04601 000","KENNESAWS FARMS LOT","1","Commercial","5/4/2022"
"RANDAL HANCOCK PARTNERS LLC ATTN: PARESH PATEL","HANCOCK STREET  377","126O","D","006.00","000","126O D 00600 000","SOUTHWEST DEV PROP R","10-10","Commercial","6/27/2023"
"RANDALL 20313 PT C/O ASHOK & PARESH PATEL C/O","NEW SHACKLE ISLAND RD  226","160E","A","018.00","000","160E A 01800 000","BROOKLAWN TERRACE CONSOL 100-101","1","Commercial","5/13/2021"
"RANDY BAKER CONSTRUCTION LLC","EZRA COURT","016A","B","002.00","000","016A B 00200 000","","2","Commercial","2/28/2020"
"RANDY BAKER CONSTRUCTION LLC","EZRA COURT","016A","B","005.00","000","016A B 00500 000","","5","Commercial","2/28/2020"
"RANDY BAKER CONSTRUCTION LLC","EZRA COURT","016A","B","008.00","000","016A B 00800 000","","8","Commercial","2/28/2020"
"RAPID FUELING PORTLANDLLC","NORTH BROADWAY  300","033A","A","016.00","000","033A A 01600 000","","","Commercial","9/29/2000"
"RAUM RHETT RAUM KATHERINE ETUX","SOUTH BROADWAY  700","033O","A","001.00","000","033O A 00100 000","","","Commercial","6/7/2021"
"RAY RONNIE DALE BARBARA SUE RAY","BROADWAY SOUTH  101","033H","G","019.00","000","033H G 01900 000","","","Commercial","12/16/1998"
"RAY SARAH LYNN","WEST MARKET STREET  508","034E","B","016.01","000","034E B 01601 000","","","Commercial","10/6/2023"
"RAY STEVE K","WATER AVENUE NORTH  168","126C","B","020.00","000","126C B 02000 000","","","Commercial","10/2/2019"
"RAYNOR PROPERTIES","NEW SHACKLE ISLAND RD  279","160D","B","011.06","000","160D B 01106 000","NEWMAN PLAZA SEC 4","6","Commercial","12/19/2018"
"RBV II PROPERTIES LLC","THEODORI TRACE  101","135C","E","002.00","000","135C E 00200 000","WINDSONG","2","Commercial","10/18/2024"
"RC HOLDINGS LLC","WATER AVENUE SOUTH  478","126F","F","002.00","000","126F F 00200 000","","","Commercial","8/23/2017"
"RCE GROUP LLC","PLUMLEE DRIVE  95","163E","A","020.01","001","163E A 02001 001","JAMES & DOTTIE MOORE","3","Commercial","2/2/2016"
"RCE GROUP LLC","PLUMLEE DRIVE  95","163E","A","020.01","002","163E A 02001 002","JAMES & DOTTIE MOORE","3","Commercial","2/2/2016"
"RCE GROUP LLC","PLUMLEE DRIVE  95","163E","A","020.01","003","163E A 02001 003","JAMES & DOTTIE MOORE","3","Commercial","2/2/2016"
"RCE GROUP LLC","PLUMLEE DRIVE  95","163E","A","020.01","004","163E A 02001 004","JAMES & DOTTIE MOORE","3","Commercial","2/2/2016"
"RCO HOLDING CO","BLYTHE AVENUE  310","113O","K","035.00","000","113O K 03500 000","","","Commercial","7/1/1988"
"READE WESLEY H ETUX SHANNON K","OAK GROVE CHURCH ROAD  2923","042","","004.03","001","042    00403 001","","","Commercial","3/15/2018"
"REAL WORX LLC","MORNINGSIDE DRIVE  103","034D","A","031.00","000","034D A 03100 000","SHANNON","IST","Commercial","2/27/2024"
"REALCO TN LLC","SAUNDERSVILLE ROAD  131","145","","079.00","000","145    07900 000","INDIAN LAKE VILLAGE-","14-14","Commercial","9/1/2018"
